adk.296	0	0	.	.	.
adk.297	0	0	.	.	.
adk.299	0	0	.	.	.
adk.3	0	0	.	.	.
adk.30	0	0	.	.	.
adk.303	0	0	.	.	.
adk.304	0	0	.	.	.
adk.306	0	0	.	.	.
adk.308	0	0	.	.	.
adk.31	0	0	.	.	.
adk.312	0	0	.	.	.
adk.313	0	0	.	.	.
adk.314	0	0	.	.	.
adk.316	0	0	.	.	.
adk.323	0	0	.	.	.
adk.325	0	0	.	.	.
adk.327	0	0	.	.	.
adk.329	0	0	.	.	.
adk.33	0	0	.	.	.
adk.330	0	0	.	.	.
adk.332	0	0	.	.	.
adk.333	0	0	.	.	.
adk.334	0	0	.	.	.
adk.335	0	0	.	.	.
adk.336	0	0	.	.	.
adk.337	0	0	.	.	.
adk.339	0	0	.	.	.
adk.34	0	0	.	.	.
adk.340	0	0	.	.	.
adk.343	0	0	.	.	.
adk.345	0	0	.	.	.
adk.347	0	0	.	.	.
adk.348	0	0	.	.	.
adk.349	0	0	.	.	.
adk.35	0	0	.	.	.
adk.350	0	0	.	.	.
adk.351	0	0	.	.	.
adk.356	0	0	.	.	.
adk.357	0	0	.	.	.
adk.358	0	0	.	.	.
adk.36	0	0	.	.	.
adk.360	0	0	.	.	.
adk.364	0	0	.	.	.
adk.367	0	0	.	.	.
adk.368	0	0	.	.	.
adk.37	0	0	.	.	.
adk.370	0	0	.	.	.
adk.373	0	0	.	.	.
adk.374	0	0	.	.	.
adk.375	0	0	.	.	.
adk.376	0	0	.	.	.
adk.377	0	0	.	.	.
adk.378	0	0	.	.	.
adk.379	0	0	.	.	.
adk.38	0	0	.	.	.
adk.380	0	0	.	.	.
adk.381	0	0	.	.	.
adk.382	0	0	.	.	.
adk.383	0	0	.	.	.
adk.384	0	0	.	.	.
adk.385	0	0	.	.	.
adk.386	0	0	.	.	.
adk.387	0	0	.	.	.
adk.39	0	0	.	.	.
adk.393	0	0	.	.	.
adk.394	0	0	.	.	.
adk.395	0	0	.	.	.
adk.396	0	0	.	.	.
adk.397	0	0	.	.	.
adk.398	0	0	.	.	.
adk.399	0	0	.	.	.
adk.4	0	0	.	.	.
adk.40	0	0	.	.	.
adk.402	0	0	.	.	.
adk.403	0	0	.	.	.
adk.404	0	0	.	.	.
adk.405	0	0	.	.	.
adk.407	0	0	.	.	.
adk.408	0	0	.	.	.
adk.409	0	0	.	.	.
adk.41	0	0	.	.	.
adk.410	0	0	.	.	.
adk.415	0	0	.	.	.
adk.416	0	0	.	.	.
adk.42	0	0	.	.	.
adk.423	0	0	.	.	.
adk.426	0	0	.	.	.
adk.427	0	0	.	.	.
adk.429	0	0	.	.	.
adk.43	0	0	.	.	.
adk.430	0	0	.	.	.
adk.431	0	0	.	.	.
adk.432	0	0	.	.	.
adk.433	0	0	.	.	.
adk.434	0	0	.	.	.
adk.435	0	0	.	.	.
adk.437	0	0	.	.	.
adk.438	0	0	.	.	.
adk.439	0	0	.	.	.
adk.44	0	0	.	.	.
adk.440	0	0	.	.	.
adk.441	0	0	.	.	.
adk.442	0	0	.	.	.
adk.443	0	0	.	.	.
adk.444	0	0	.	.	.
adk.445	0	0	.	.	.
adk.446	0	0	.	.	.
adk.447	0	0	.	.	.
adk.448	0	0	.	.	.
adk.449	0	0	.	.	.
adk.45	0	0	.	.	.
adk.450	0	0	.	.	.
adk.451	0	0	.	.	.
adk.452	0	0	.	.	.
adk.453	0	0	.	.	.
adk.454	0	0	.	.	.
adk.455	0	0	.	.	.
adk.456	0	0	.	.	.
adk.457	0	0	.	.	.
adk.458	0	0	.	.	.
adk.459	0	0	.	.	.
adk.46	0	0	.	.	.
adk.460	0	0	.	.	.
adk.462	0	0	.	.	.
adk.463	0	0	.	.	.
adk.464	0	0	.	.	.
adk.465	0	0	.	.	.
adk.466	0	0	.	.	.
adk.467	0	0	.	.	.
adk.468	0	0	.	.	.
adk.469	0	0	.	.	.
adk.47	0	0	.	.	.
adk.470	0	0	.	.	.
adk.472	0	0	.	.	.
adk.473	0	0	.	.	.
adk.474	0	0	.	.	.
adk.475	0	0	.	.	.
adk.476	0	0	.	.	.
adk.477	0	0	.	.	.
adk.478	0	0	.	.	.
adk.479	0	0	.	.	.
adk.48	0	0	.	.	.
adk.480	0	0	.	.	.
adk.481	0	0	.	.	.
adk.482	0	0	.	.	.
adk.483	0	0	.	.	.
adk.484	0	0	.	.	.
adk.485	0	0	.	.	.
adk.486	0	0	.	.	.
adk.487	0	0	.	.	.
adk.488	0	0	.	.	.
adk.489	0	0	.	.	.
adk.49	0	0	.	.	.
adk.490	0	0	.	.	.
adk.491	0	0	.	.	.
adk.492	0	0	.	.	.
adk.493	0	0	.	.	.
adk.494	0	0	.	.	.
adk.495	0	0	.	.	.
adk.496	0	0	.	.	.
adk.497	0	0	.	.	.
adk.498	0	0	.	.	.
adk.499	0	0	.	.	.
adk.5	0	0	.	.	.
adk.50	0	0	.	.	.
adk.500	0	0	.	.	.
adk.501	0	0	.	.	.
adk.502	0	0	.	.	.
adk.503	0	0	.	.	.
adk.504	0	0	.	.	.
adk.505	0	0	.	.	.
adk.506	0	0	.	.	.
adk.507	0	0	.	.	.
adk.508	0	0	.	.	.
adk.509	0	0	.	.	.
adk.51	0	0	.	.	.
adk.510	0	0	.	.	.
adk.511	0	0	.	.	.
adk.512	0	0	.	.	.
adk.516	0	0	.	.	.
adk.517	0	0	.	.	.
adk.518	0	0	.	.	.
adk.519	0	0	.	.	.
adk.52	0	0	.	.	.
adk.520	0	0	.	.	.
adk.521	0	0	.	.	.
adk.522	0	0	.	.	.
adk.523	0	0	.	.	.
adk.524	0	0	.	.	.
adk.525	0	0	.	.	.
adk.526	0	0	.	.	.
adk.527	0	0	.	.	.
adk.528	0	0	.	.	.
adk.529	0	0	.	.	.
adk.53	0	0	.	.	.
adk.530	0	0	.	.	.
adk.531	0	0	.	.	.
adk.532	0	0	.	.	.
adk.533	0	0	.	.	.
adk.534	0	0	.	.	.
adk.535	0	0	.	.	.
adk.536	0	0	.	.	.
adk.537	0	0	.	.	.
adk.538	0	0	.	.	.
adk.539	0	0	.	.	.
adk.54	0	0	.	.	.
adk.540	0	0	.	.	.
adk.541	0	0	.	.	.
adk.542	0	0	.	.	.
adk.543	0	0	.	.	.
adk.544	0	0	.	.	.
adk.545	0	0	.	.	.
adk.546	0	0	.	.	.
adk.547	0	0	.	.	.
adk.548	0	0	.	.	.
adk.549	0	0	.	.	.
adk.55	0	0	.	.	.
adk.550	0	0	.	.	.
adk.551	0	0	.	.	.
adk.552	0	0	.	.	.
adk.553	0	0	.	.	.
adk.554	0	0	.	.	.
adk.555	0	0	.	.	.
adk.557	0	0	.	.	.
adk.558	0	0	.	.	.
adk.559	0	0	.	.	.
adk.56	0	0	.	.	.
adk.560	0	0	.	.	.
adk.561	0	0	.	.	.
adk.562	0	0	.	.	.
adk.563	0	0	.	.	.
adk.564	0	0	.	.	.
adk.565	0	0	.	.	.
adk.566	0	0	.	.	.
adk.567	0	0	.	.	.
adk.568	0	0	.	.	.
adk.569	0	0	.	.	.
adk.57	0	0	.	.	.
adk.570	0	0	.	.	.
adk.571	0	0	.	.	.
adk.572	0	0	.	.	.
adk.573	0	0	.	.	.
adk.574	0	0	.	.	.
adk.575	0	0	.	.	.
adk.576	0	0	.	.	.
adk.577	0	0	.	.	.
adk.578	0	0	.	.	.
adk.579	0	0	.	.	.
adk.58	0	0	.	.	.
adk.580	0	0	.	.	.
adk.581	0	0	.	.	.
adk.582	0	0	.	.	.
adk.583	0	0	.	.	.
adk.584	0	0	.	.	.
adk.585	0	0	.	.	.
adk.586	0	0	.	.	.
adk.587	0	0	.	.	.
adk.588	0	0	.	.	.
adk.589	0	0	.	.	.
adk.59	0	0	.	.	.
adk.590	0	0	.	.	.
adk.591	0	0	.	.	.
adk.592	0	0	.	.	.
adk.593	0	0	.	.	.
adk.594	0	0	.	.	.
adk.595	0	0	.	.	.
adk.596	0	0	.	.	.
adk.597	0	0	.	.	.
adk.598	0	0	.	.	.
adk.599	0	0	.	.	.
adk.6	0	0	.	.	.
adk.60	0	0	.	.	.
adk.600	0	0	.	.	.
adk.601	0	0	.	.	.
adk.602	0	0	.	.	.
adk.603	0	0	.	.	.
adk.604	0	0	.	.	.
adk.605	0	0	.	.	.
adk.606	0	0	.	.	.
adk.607	0	0	.	.	.
adk.608	0	0	.	.	.
adk.609	0	0	.	.	.
adk.61	0	0	.	.	.
adk.610	0	0	.	.	.
adk.611	0	0	.	.	.
adk.612	0	0	.	.	.
adk.613	0	0	.	.	.
adk.614	0	0	.	.	.
adk.615	0	0	.	.	.
adk.616	0	0	.	.	.
adk.617	0	0	.	.	.
adk.618	0	0	.	.	.
adk.619	0	0	.	.	.
adk.62	0	0	.	.	.
adk.620	0	0	.	.	.
adk.621	0	0	.	.	.
adk.622	0	0	.	.	.
adk.623	0	0	.	.	.
adk.624	0	0	.	.	.
adk.625	0	0	.	.	.
adk.626	0	0	.	.	.
adk.627	0	0	.	.	.
adk.628	0	0	.	.	.
adk.629	0	0	.	.	.
adk.63	0	0	.	.	.
adk.630	0	0	.	.	.
adk.631	0	0	.	.	.
adk.632	0	0	.	.	.
adk.633	0	0	.	.	.
adk.634	0	0	.	.	.
adk.635	0	0	.	.	.
adk.636	0	0	.	.	.
adk.637	0	0	.	.	.
adk.638	0	0	.	.	.
adk.639	0	0	.	.	.
adk.64	0	0	.	.	.
adk.640	0	0	.	.	.
adk.641	0	0	.	.	.
adk.642	0	0	.	.	.
adk.643	0	0	.	.	.
adk.644	0	0	.	.	.
adk.645	0	0	.	.	.
adk.646	0	0	.	.	.
adk.647	0	0	.	.	.
adk.648	0	0	.	.	.
adk.649	0	0	.	.	.
adk.65	0	0	.	.	.
adk.650	0	0	.	.	.
adk.652	0	0	.	.	.
adk.653	0	0	.	.	.
adk.654	0	0	.	.	.
adk.655	0	0	.	.	.
adk.656	0	0	.	.	.
adk.657	0	0	.	.	.
adk.66	0	0	.	.	.
adk.660	0	0	.	.	.
adk.661	0	0	.	.	.
adk.662	0	0	.	.	.
adk.663	0	0	.	.	.
adk.664	0	0	.	.	.
adk.665	0	0	.	.	.
adk.666	0	0	.	.	.
adk.667	0	0	.	.	.
adk.668	0	0	.	.	.
adk.669	0	0	.	.	.
adk.67	0	0	.	.	.
adk.670	0	0	.	.	.
adk.671	0	0	.	.	.
adk.672	0	0	.	.	.
adk.673	0	0	.	.	.
adk.674	0	0	.	.	.
adk.675	0	0	.	.	.
adk.676	0	0	.	.	.
adk.677	0	0	.	.	.
adk.678	0	0	.	.	.
adk.679	0	0	.	.	.
adk.68	0	0	.	.	.
adk.680	0	0	.	.	.
adk.681	0	0	.	.	.
adk.682	0	0	.	.	.
adk.683	0	0	.	.	.
adk.684	0	0	.	.	.
adk.685	0	0	.	.	.
adk.686	0	0	.	.	.
adk.687	0	0	.	.	.
adk.688	0	0	.	.	.
adk.689	0	0	.	.	.
adk.69	0	0	.	.	.
adk.690	0	0	.	.	.
adk.691	0	0	.	.	.
adk.692	0	0	.	.	.
adk.694	0	0	.	.	.
adk.695	0	0	.	.	.
adk.696	0	0	.	.	.
adk.697	0	0	.	.	.
adk.698	0	0	.	.	.
adk.699	0	0	.	.	.
adk.7	0	0	.	.	.
adk.70	0	0	.	.	.
adk.701	0	0	.	.	.
adk.702	0	0	.	.	.
adk.703	0	0	.	.	.
adk.704	0	0	.	.	.
adk.705	0	0	.	.	.
adk.71	0	0	.	.	.
adk.710	0	0	.	.	.
adk.714	0	0	.	.	.
adk.715	0	0	.	.	.
adk.716	0	0	.	.	.
adk.717	0	0	.	.	.
adk.718	0	0	.	.	.
adk.719	0	0	.	.	.
adk.72	0	0	.	.	.
adk.720	0	0	.	.	.
adk.721	0	0	.	.	.
adk.722	0	0	.	.	.
adk.723	0	0	.	.	.
adk.726	0	0	.	.	.
adk.727	0	0	.	.	.
adk.728	0	0	.	.	.
adk.729	0	0	.	.	.
adk.73	0	0	.	.	.
adk.730	0	0	.	.	.
adk.731	0	0	.	.	.
adk.732	0	0	.	.	.
adk.733	0	0	.	.	.
adk.734	0	0	.	.	.
adk.735	0	0	.	.	.
adk.736	0	0	.	.	.
adk.737	0	0	.	.	.
adk.738	0	0	.	.	.
adk.739	0	0	.	.	.
adk.74	0	0	.	.	.
adk.740	0	0	.	.	.
adk.743	0	0	.	.	.
adk.744	0	0	.	.	.
adk.745	0	0	.	.	.
adk.746	0	0	.	.	.
adk.747	0	0	.	.	.
adk.75	0	0	.	.	.
adk.753	0	0	.	.	.
adk.754	0	0	.	.	.
adk.755	0	0	.	.	.
adk.756	0	0	.	.	.
adk.758	0	0	.	.	.
adk.759	0	0	.	.	.
adk.76	0	0	.	.	.
adk.760	0	0	.	.	.
adk.761	0	0	.	.	.
adk.762	0	0	.	.	.
adk.763	0	0	.	.	.
adk.764	0	0	.	.	.
adk.765	0	0	.	.	.
adk.766	0	0	.	.	.
adk.767	0	0	.	.	.
adk.768	0	0	.	.	.
adk.769	0	0	.	.	.
adk.77	0	0	.	.	.
adk.770	0	0	.	.	.
adk.771	0	0	.	.	.
adk.772	0	0	.	.	.
adk.773	0	0	.	.	.
adk.774	0	0	.	.	.
adk.775	0	0	.	.	.
adk.776	0	0	.	.	.
adk.777	0	0	.	.	.
adk.778	0	0	.	.	.
adk.779	0	0	.	.	.
adk.78	0	0	.	.	.
adk.780	0	0	.	.	.
adk.781	0	0	.	.	.
adk.782	0	0	.	.	.
adk.783	0	0	.	.	.
adk.784	0	0	.	.	.
adk.785	0	0	.	.	.
adk.786	0	0	.	.	.
adk.787	0	0	.	.	.
adk.788	0	0	.	.	.
adk.789	0	0	.	.	.
adk.79	0	0	.	.	.
adk.790	0	0	.	.	.
adk.791	0	0	.	.	.
adk.792	0	0	.	.	.
adk.793	0	0	.	.	.
adk.794	0	0	.	.	.
adk.795	0	0	.	.	.
adk.796	0	0	.	.	.
adk.797	0	0	.	.	.
adk.798	0	0	.	.	.
adk.799	0	0	.	.	.
adk.8	0	0	.	.	.
adk.80	0	0	.	.	.
adk.800	0	0	.	.	.
adk.801	0	0	.	.	.
adk.802	0	0	.	.	.
adk.803	0	0	.	.	.
adk.804	0	0	.	.	.
adk.805	0	0	.	.	.
adk.806	0	0	.	.	.
adk.807	0	0	.	.	.
adk.808	0	0	.	.	.
adk.809	0	0	.	.	.
adk.81	0	0	.	.	.
adk.810	0	0	.	.	.
adk.811	0	0	.	.	.
adk.812	0	0	.	.	.
adk.813	0	0	.	.	.
adk.814	0	0	.	.	.
adk.815	0	0	.	.	.
adk.816	0	0	.	.	.
adk.817	0	0	.	.	.
adk.818	0	0	.	.	.
adk.819	0	0	.	.	.
adk.82	0	0	.	.	.
adk.820	0	0	.	.	.
adk.821	0	0	.	.	.
adk.822	0	0	.	.	.
adk.823	0	0	.	.	.
adk.824	0	0	.	.	.
adk.825	0	0	.	.	.
adk.826	0	0	.	.	.
adk.827	0	0	.	.	.
adk.828	0	0	.	.	.
adk.829	0	0	.	.	.
adk.83	0	0	.	.	.
adk.830	0	0	.	.	.
adk.831	0	0	.	.	.
adk.832	0	0	.	.	.
adk.833	0	0	.	.	.
adk.834	0	0	.	.	.
adk.835	0	0	.	.	.
adk.836	0	0	.	.	.
adk.837	0	0	.	.	.
adk.839	0	0	.	.	.
adk.84	0	0	.	.	.
adk.840	0	0	.	.	.
adk.841	0	0	.	.	.
adk.842	0	0	.	.	.
adk.843	0	0	.	.	.
adk.844	0	0	.	.	.
adk.847	0	0	.	.	.
adk.849	0	0	.	.	.
adk.85	0	0	.	.	.
adk.855	0	0	.	.	.
adk.856	0	0	.	.	.
adk.857	0	0	.	.	.
adk.858	0	0	.	.	.
adk.859	0	0	.	.	.
adk.86	0	0	.	.	.
adk.860	0	0	.	.	.
adk.861	0	0	.	.	.
adk.862	0	0	.	.	.
adk.863	0	0	.	.	.
adk.864	0	0	.	.	.
adk.865	0	0	.	.	.
adk.866	0	0	.	.	.
adk.867	0	0	.	.	.
adk.868	0	0	.	.	.
adk.869	0	0	.	.	.
adk.87	0	0	.	.	.
adk.870	0	0	.	.	.
adk.872	0	0	.	.	.
adk.874	0	0	.	.	.
adk.875	0	0	.	.	.
adk.876	0	0	.	.	.
adk.877	0	0	.	.	.
adk.879	0	0	.	.	.
adk.88	0	0	.	.	.
adk.880	0	0	.	.	.
adk.881	0	0	.	.	.
adk.882	0	0	.	.	.
adk.883	0	0	.	.	.
adk.884	0	0	.	.	.
adk.885	0	0	.	.	.
adk.886	0	0	.	.	.
adk.887	0	0	.	.	.
adk.888	0	0	.	.	.
adk.889	0	0	.	.	.
adk.89	0	0	.	.	.
adk.890	0	0	.	.	.
adk.891	0	0	.	.	.
adk.893	0	0	.	.	.
adk.894	0	0	.	.	.
adk.9	0	0	.	.	.
adk.90	0	0	.	.	.
adk.902	0	0	.	.	.
adk.903	0	0	.	.	.
adk.904	0	0	.	.	.
adk.905	0	0	.	.	.
adk.907	0	0	.	.	.
adk.908	0	0	.	.	.
adk.909	0	0	.	.	.
adk.91	0	0	.	.	.
adk.910	0	0	.	.	.
adk.911	0	0	.	.	.
adk.912	0	0	.	.	.
adk.913	0	0	.	.	.
adk.914	0	0	.	.	.
adk.915	0	0	.	.	.
adk.916	0	0	.	.	.
adk.918	0	0	.	.	.
adk.919	0	0	.	.	.
adk.92	0	0	.	.	.
adk.920	0	0	.	.	.
adk.921	0	0	.	.	.
adk.922	0	0	.	.	.
adk.923	0	0	.	.	.
adk.925	0	0	.	.	.
adk.926	0	0	.	.	.
adk.927	0	0	.	.	.
adk.928	0	0	.	.	.
adk.929	0	0	.	.	.
adk.93	0	0	.	.	.
adk.930	0	0	.	.	.
adk.931	0	0	.	.	.
adk.932	0	0	.	.	.
adk.933	0	0	.	.	.
adk.934	0	0	.	.	.
adk.935	0	0	.	.	.
adk.936	0	0	.	.	.
adk.937	0	0	.	.	.
adk.938	0	0	.	.	.
adk.939	0	0	.	.	.
adk.94	0	0	.	.	.
adk.940	0	0	.	.	.
adk.941	0	0	.	.	.
adk.942	0	0	.	.	.
adk.943	0	0	.	.	.
adk.944	0	0	.	.	.
adk.945	0	0	.	.	.
adk.946	0	0	.	.	.
adk.95	0	0	.	.	.
adk.951	0	0	.	.	.
adk.952	0	0	.	.	.
adk.953	0	0	.	.	.
adk.956	0	0	.	.	.
adk.96	0	0	.	.	.
adk.960	0	0	.	.	.
adk.965	0	0	.	.	.
adk.967	0	0	.	.	.
adk.97	0	0	.	.	.
adk.970	0	0	.	.	.
adk.971	0	0	.	.	.
adk.972	0	0	.	.	.
adk.973	0	0	.	.	.
adk.976	0	0	.	.	.
adk.977	0	0	.	.	.
adk.979	0	0	.	.	.
adk.98	0	0	.	.	.
adk.980	0	0	.	.	.
adk.981	0	0	.	.	.
adk.982	0	0	.	.	.
adk.983	0	0	.	.	.
adk.984	0	0	.	.	.
adk.989	0	0	.	.	.
adk.99	0	0	.	.	.
adk.990	0	0	.	.	.
adk.991	0	0	.	.	.
adk.992	0	0	.	.	.
adk.997	0	0	.	.	.
adk.998	0	0	.	.	.
adk.999	0	0	.	.	.
fumC.1	0	0	.	.	.
fumC.10	0	0	.	.	.
fumC.100	0	0	.	.	.
fumC.1000	0	0	.	.	.
fumC.1001	0	0	.	.	.
fumC.1002	0	0	.	.	.
fumC.1003	0	0	.	.	.
fumC.1004	0	0	.	.	.
fumC.1005	0	0	.	.	.
fumC.1006	0	0	.	.	.
fumC.1007	0	0	.	.	.
fumC.1008	0	0	.	.	.
fumC.1009	0	0	.	.	.
fumC.101	0	0	.	.	.
fumC.1010	0	0	.	.	.
fumC.1011	0	0	.	.	.
fumC.1012	0	0	.	.	.
fumC.1015	0	0	.	.	.
fumC.1016	0	0	.	.	.
fumC.1017	0	0	.	.	.
fumC.1018	0	0	.	.	.
fumC.1019	0	0	.	.	.
fumC.102	0	0	.	.	.
fumC.1020	0	0	.	.	.
fumC.1022	0	0	.	.	.
fumC.1023	0	0	.	.	.
fumC.1024	0	0	.	.	.
fumC.1026	0	0	.	.	.
fumC.1027	0	0	.	.	.
fumC.1028	0	0	.	.	.
fumC.1029	0	0	.	.	.
fumC.103	0	0	.	.	.
fumC.1032	0	0	.	.	.
fumC.1033	0	0	.	.	.
fumC.1034	0	0	.	.	.
fumC.1035	0	0	.	.	.
fumC.1036	0	0	.	.	.
fumC.1039	0	0	.	.	.
fumC.104	0	0	.	.	.
fumC.1040	0	0	.	.	.
fumC.1041	0	0	.	.	.
fumC.1042	0	0	.	.	.
fumC.1043	0	0	.	.	.
fumC.1044	0	0	.	.	.
fumC.1045	0	0	.	.	.
fumC.1046	0	0	.	.	.
fumC.1047	0	0	.	.	.
fumC.1048	0	0	.	.	.
fumC.1049	0	0	.	.	.
fumC.105	0	0	.	.	.
fumC.1051	0	0	.	.	.
fumC.1052	0	0	.	.	.
fumC.1053	0	0	.	.	.
fumC.1054	0	0	.	.	.
fumC.1055	0	0	.	.	.
fumC.1058	0	0	.	.	.
fumC.1059	0	0	.	.	.
fumC.106	0	0	.	.	.
fumC.1060	0	0	.	.	.
fumC.1061	0	0	.	.	.
fumC.1062	0	0	.	.	.
fumC.1063	0	0	.	.	.
fumC.1064	0	0	.	.	.
fumC.1065	0	0	.	.	.
fumC.1066	0	0	.	.	.
fumC.1067	0	0	.	.	.
fumC.1068	0	0	.	.	.
fumC.1069	0	0	.	.	.
fumC.107	0	0	.	.	.
fumC.1070	0	0	.	.	.
fumC.1071	0	0	.	.	.
fumC.1072	0	0	.	.	.
fumC.1073	0	0	.	.	.
fumC.1074	0	0	.	.	.
fumC.1075	0	0	.	.	.
fumC.1076	0	0	.	.	.
fumC.1077	0	0	.	.	.
fumC.1078	0	0	.	.	.
fumC.1079	0	0	.	.	.
fumC.108	0	0	.	.	.
fumC.1080	0	0	.	.	.
fumC.1081	0	0	.	.	.
fumC.1082	0	0	.	.	.
fumC.1083	0	0	.	.	.
fumC.1084	0	0	.	.	.
fumC.1085	0	0	.	.	.
